DateTime,sampleRate,xPosition,yPosition,zPosition,xShortBufferAvg,yShortBufferAvg,zShortBufferAvg,xLongBufferAvg,yLongBufferAvg,zLongBufferAvg,xAvgDifferenceMagnitude,yAvgDifferenceMagnitude,zAvgDifferenceMagnitude,totalDifferenceMagnitude,breathingDetectionThreshold,peakDetected,peakDetectedFiltered,breathsPerMinute
12/05/2020 17:24:52,29.89965,0.9243163,0.005859375,-0.4067383,0.9274088,0.003295898,-0.3938802,0.9197755,0.01711181,-0.4083771,0.007633328,0.01381591,0.01449683,0.03594607,0.0507749,False,False,5
12/05/2020 17:24:52,59.92902,0.927246,0.00390625,-0.4072266,0.9274495,0.00382487,-0.3953044,0.9197778,0.01710772,-0.4083767,0.007671654,0.01328285,0.01307234,0.03402684,0.0507699,False,False,5
12/05/2020 17:24:52,59.92902,0.9189453,0.006347656,-0.40625,0.9269612,0.004150391,-0.395874,0.9197776,0.01710438,-0.408376,0.007183611,0.01295399,0.01250201,0.03263962,0.0507649,False,False,5
12/05/2020 17:24:52,59.67214,0.9189453,0.006347656,-0.40625,0.9262695,0.004475912,-0.396932,0.9197773,0.01710104,-0.4083754,0.006492138,0.01262513,0.01144341,0.03056068,0.0507599,False,False,5
12/05/2020 17:24:52,59.67214,0.921875,0.01416016,-0.4086914,0.9260253,0.005126953,-0.3984782,0.919778,0.01710013,-0.4083755,0.006247342,0.01197318,0.009897292,0.02811781,0.0507549,False,False,5
12/05/2020 17:24:52,61.55024,0.921875,0.004394531,-0.4135742,0.925537,0.005330404,-0.4003906,0.9197786,0.0170962,-0.4083771,0.005758464,0.01176579,0.007986456,0.02551071,0.0507499,False,False,5
12/05/2020 17:24:52,61.55024,0.9204102,0.004394531,-0.415039,0.9249267,0.005533854,-0.4024251,0.9197788,0.01709226,-0.4083791,0.005147874,0.01155841,0.005954027,0.02266031,0.0507449,False,False,5
12/05/2020 17:24:52,59.7997,0.9208984,0.0009765625,-0.4082031,0.9241943,0.005167643,-0.4044596,0.9197792,0.01708727,-0.4083791,0.004415154,0.01191963,0.003919452,0.02025424,0.0507399,False,False,5
12/05/2020 17:24:52,59.7997,0.9189453,0.00390625,-0.4116211,0.9230143,0.005574544,-0.4059651,0.9197789,0.01708319,-0.4083801,0.0032354,0.01150865,0.002414942,0.01715899,0.0507349,False,False,5
12/05/2020 17:24:52,59.77727,0.9174805,0.001953125,-0.409668,0.9218343,0.005493164,-0.4071859,0.9197782,0.01707851,-0.4083805,0.002056122,0.01158535,0.001194626,0.0148361,0.0507299,False,False,5
12/05/2020 17:24:52,59.77727,0.9179688,0,-0.4067383,0.9210612,0.004923502,-0.4083252,0.9197776,0.01707323,-0.40838,0.001283526,0.01214973,5.477667E-05,0.01348803,0.0507249,False,False,5
12/05/2020 17:24:52,59.82794,0.918457,-0.002441406,-0.4086914,0.9206136,0.004150391,-0.4090576,0.9197772,0.0170672,-0.4083801,0.0008363724,0.01291681,0.0006775558,0.01443073,0.05071991,False,False,5
12/05/2020 17:24:52,59.82794,0.918457,-0.002441406,-0.4086914,0.9201253,0.003458659,-0.4092204,0.9197768,0.01706117,-0.4083802,0.0003485084,0.01360251,0.0008401871,0.0147912,0.05071491,False,False,5
12/05/2020 17:24:52,59.86888,0.9140625,0.00390625,-0.4174804,0.9190267,0.003458659,-0.4100749,0.9197751,0.0170571,-0.408383,0.0007483959,0.01359844,0.001691878,0.01603872,0.05070991,False,False,5
12/05/2020 17:24:52,59.86888,0.9140625,0.00390625,-0.4174804,0.9186198,0.003255208,-0.4110107,0.9197733,0.01705304,-0.4083858,0.001153469,0.01379783,0.002624959,0.01757626,0.05070491,False,False,5
12/05/2020 17:24:52,59.81807,0.9238281,0.005859375,-0.415039,0.9190267,0.003214518,-0.4117432,0.9197745,0.01704958,-0.4083878,0.0007478595,0.01383506,0.003355324,0.01793825,0.05069991,False,False,5
12/05/2020 17:24:52,59.81807,0.9194336,0.001953125,-0.4111328,0.9188232,0.002197266,-0.4119466,0.9197744,0.01704492,-0.4083887,0.0009511709,0.01484765,0.003557891,0.01935672,0.05069491,False,False,5
12/05/2020 17:24:52,59.83043,0.9204102,0.006835938,-0.4135742,0.9187012,0.002400716,-0.4119466,0.9197746,0.01704177,-0.4083903,0.00107342,0.01464105,0.003556311,0.01927079,0.05068991,False,False,5
12/05/2020 17:24:52,59.83043,0.9199219,0.004882813,-0.4106445,0.9186605,0.002441406,-0.4115804,0.9197747,0.01703802,-0.408391,0.00111419,0.01459661,0.003189385,0.01890019,0.05068491,False,False,5
12/05/2020 17:24:52,59.84166,0.9150391,-0.0009765625,-0.4169922,0.9181722,0.002278646,-0.4123128,0.9197732,0.01703246,-0.4083937,0.00160104,0.01475382,0.003919154,0.02027401,0.05067991,False,False,5
12/05/2020 17:24:52,59.84166,0.9169922,0.005859375,-0.4208984,0.9180095,0.002441406,-0.4130859,0.9197723,0.01702902,-0.4083975,0.001762867,0.01458761,0.004688442,0.02103892,0.05067491,False,False,5
12/05/2020 17:24:52,59.82996,0.9145508,0.001464844,-0.4208984,0.9177653,0.002400716,-0.4140218,0.9197707,0.01702422,-0.4084014,0.002005398,0.0146235,0.00562042,0.02224932,0.05066991,False,False,5
12/05/2020 17:24:52,59.82996,0.9145508,0.001464844,-0.4208984,0.9174805,0.002522786,-0.4152018,0.9197691,0.01701942,-0.4084052,0.00228864,0.01449664,0.006796598,0.02358187,0.05066491,False,False,5
12/05/2020 17:24:52,59.83108,0.9169922,0.002929688,-0.4233398,0.9173584,0.002970378,-0.4164225,0.9197683,0.01701508,-0.4084098,0.002409875,0.0140447,0.008012712,0.02446729,0.05065991,False,False,5
12/05/2020 17:24:52,59.83108,0.9169922,0.0078125,-0.4277344,0.9172363,0.00382487,-0.4180094,0.9197674,0.01701225,-0.4084158,0.002531111,0.01318738,0.009593666,0.02531216,0.05065491,False,False,5
12/05/2020 17:24:52,60.00049,0.9106445,0.004882813,-0.4223633,0.9169515,0.00390625,-0.4184163,0.9197646,0.01700851,-0.4084201,0.00281316,0.01310226,0.009996265,0.02591169,0.05064991,False,False,5
12/05/2020 17:24:52,60.00049,0.9194336,0.002441406,-0.4204101,0.9173991,0.00378418,-0.4186605,0.9197645,0.01700403,-0.4084238,0.00236541,0.01321985,0.01023671,0.02582197,0.05064492,False,False,5
12/05/2020 17:24:52,59.83361,0.9165039,0.004394531,-0.425293,0.9167888,0.003662109,-0.419515,0.9197635,0.01700015,-0.4084289,0.002974749,0.01333804,0.01108602,0.02739881,0.05063992,False,False,5
12/05/2020 17:24:52,59.83361,0.9189453,0.005371094,-0.4282227,0.916748,0.00394694,-0.4209391,0.9197633,0.01699657,-0.408435,0.00301522,0.01304963,0.0125041,0.02856896,0.05063492,False,False,5
12/05/2020 17:24:52,29.91533,0.9135742,0.006835938,-0.4238281,0.9161784,0.00394694,-0.4217936,0.9197614,0.01699345,-0.4084398,0.003582954,0.01304651,0.01335385,0.02998332,0.05062992,False,False,5
12/05/2020 17:24:52,29.91533,0.9194336,0.004394531,-0.4277344,0.9161377,0.00390625,-0.4232178,0.9197612,0.01698958,-0.4084457,0.003623545,0.01308333,0.01477209,0.03147896,0.05062492,False,False,5
12/05/2020 17:24:52,59.82383,0.9194336,0.004394531,-0.4277344,0.9165039,0.004353841,-0.4241129,0.9197611,0.01698571,-0.4084516,0.003257215,0.01263186,0.01566133,0.03155041,0.05061992,False,False,5
12/05/2020 17:24:52,59.82383,0.9116211,0.003417969,-0.4233398,0.9160563,0.004150391,-0.4243164,0.9197587,0.01698154,-0.4084562,0.003702343,0.01283115,0.01586023,0.03239372,0.05061492,False,False,5
12/05/2020 17:24:52,59.81368,0.9174805,0.008789063,-0.4208984,0.9163005,0.004760742,-0.4243164,0.919758,0.01697902,-0.40846,0.003457487,0.01221828,0.01585639,0.03153215,0.05060992,False,False,5
12/05/2020 17:24:52,59.81368,0.9169922,0.006835938,-0.4233398,0.9165039,0.005208333,-0.4245198,0.9197571,0.01697591,-0.4084646,0.003253222,0.01176757,0.01605526,0.03107605,0.05060492,False,False,5
12/05/2020 17:24:52,59.84023,0.9140625,0.006835938,-0.4262696,0.9162598,0.005533854,-0.424764,0.9197553,0.01697279,-0.40847,0.003495574,0.01143894,0.01629397,0.03122849,0.05059992,False,False,5
12/05/2020 17:24:52,59.84023,0.9140625,0.009765625,-0.4335938,0.9160156,0.005696615,-0.4252523,0.9197536,0.01697058,-0.4084778,0.003737986,0.01127397,0.01677454,0.03178649,0.05059492,False,False,5
12/05/2020 17:24:53,59.87176,0.9116211,0.003417969,-0.428711,0.916097,0.005574544,-0.4257813,0.9197511,0.01696642,-0.408484,0.003654122,0.01139188,0.0172973,0.0323433,0.05058992,False,False,5
12/05/2020 17:24:53,59.87176,0.9116211,0.007324218,-0.4301758,0.915446,0.005981445,-0.4265951,0.9197486,0.01696347,-0.4084906,0.004302621,0.01098202,0.01810446,0.03338911,0.05058492,False,False,5
12/05/2020 17:24:53,59.83606,0.9160156,0.007324218,-0.4365234,0.9154053,0.006225586,-0.4275309,0.9197475,0.01696051,-0.4084992,0.004342198,0.01073493,0.01903173,0.03410886,0.05057992,False,False,5
12/05/2020 17:24:53,59.83606,0.9106445,0.009765625,-0.4282227,0.9147136,0.006591797,-0.4275309,0.9197447,0.01695831,-0.4085053,0.005031109,0.01036651,0.01902568,0.03442331,0.05057492,False,False,5
12/05/2020 17:24:53,59.83782,0.918457,0.005371094,-0.4243164,0.9151204,0.006469727,-0.4275716,0.9197443,0.01695476,-0.4085101,0.00462389,0.01048503,0.01906154,0.03417046,0.05056993,False,False,5
12/05/2020 17:24:53,59.83782,0.9165039,0.004394531,-0.4321289,0.9148763,0.006469727,-0.4279378,0.9197433,0.01695091,-0.4085173,0.004867017,0.01048118,0.0194205,0.03476871,0.05056493,False,False,5
12/05/2020 17:24:53,29.91236,0.9155273,0.009277344,-0.4311524,0.9145508,0.006876627,-0.4282227,0.919742,0.01694856,-0.4085242,0.005191207,0.01007194,0.01969841,0.03496155,0.05055993,False,False,5
12/05/2020 17:24:53,29.91236,0.909668,0.004394531,-0.4291992,0.914388,0.006958008,-0.4287109,0.9197389,0.01694472,-0.4085306,0.005350947,0.009986712,0.02018034,0.03551801,0.05055493,False,False,5
12/05/2020 17:24:53,59.84506,0.9082031,0.00390625,-0.4296875,0.9136149,0.006551106,-0.4294434,0.9197354,0.01694073,-0.4085371,0.006120443,0.01038962,0.0209063,0.03741636,0.05054993,False,False,5
12/05/2020 17:24:53,59.84506,0.9174805,0.006835938,-0.4316406,0.9136556,0.006551106,-0.4301351,0.9197347,0.01693764,-0.4085441,0.006079137,0.01038653,0.02159098,0.03805665,0.05054493,False,False,5
12/05/2020 17:24:53,59.80621,0.9194336,0.008789063,-0.4311524,0.9141032,0.006713867,-0.430542,0.9197346,0.01693515,-0.408551,0.005631387,0.01022128,0.02199095,0.03784362,0.05053993,False,False,5
12/05/2020 17:24:53,59.80621,0.9072266,0.01074219,-0.425293,0.9135335,0.006795247,-0.4298503,0.9197308,0.01693325,-0.4085562,0.006197274,0.01013801,0.02129412,0.0376294,0.05053493,False,False,5
12/05/2020 17:24:53,59.83324,0.9057617,0.003417969,-0.4326172,0.9130452,0.006795247,-0.4301758,0.9197265,0.01692912,-0.4085635,0.006681263,0.01013388,0.02161226,0.0384274,0.05052993,False,False,5
12/05/2020 17:24:53,59.83324,0.9116211,0.004882813,-0.4355469,0.9130452,0.006591797,-0.4306234,0.919724,0.01692544,-0.4085717,0.00667882,0.01033365,0.02205163,0.0390641,0.05052493,False,False,5
12/05/2020 17:24:53,59.82756,0.9106445,0.004882813,-0.4370117,0.9125977,0.006388346,-0.4306641,0.9197212,0.01692176,-0.4085805,0.00712359,0.01053342,0.02208361,0.03974062,0.05051993,False,False,5
12/05/2020 17:24:53,59.82756,0.9106445,0.004882813,-0.4370117,0.9125977,0.005981445,-0.4313965,0.9197185,0.01691809,-0.4085891,0.007120848,0.01093664,0.02280736,0.04086485,0.05051493,False,False,5
12/05/2020 17:24:53,59.84325,0.9072266,0.001953125,-0.4384766,0.9116618,0.005696615,-0.4325765,0.9197147,0.01691352,-0.4085982,0.008052886,0.0112169,0.02397826,0.04324805,0.05050993,False,False,5
12/05/2020 17:24:53,59.84325,0.9111328,0.008789063,-0.4277344,0.9112142,0.006062826,-0.4322103,0.9197121,0.01691104,-0.4086041,0.008497894,0.01084821,0.02360621,0.04295232,0.05050493,False,False,5
12/05/2020 17:24:53,59.8353,0.9116211,0.0078125,-0.4301758,0.9108887,0.005940755,-0.4321289,0.9197096,0.01690827,-0.4086107,0.008820951,0.01096751,0.02351823,0.04330669,0.05049993,False,False,5
12/05/2020 17:24:53,59.8353,0.9165039,0.009765625,-0.4228515,0.9114583,0.006388346,-0.4315999,0.9197086,0.01690609,-0.408615,0.008250296,0.01051774,0.02298492,0.04175296,0.05049494,False,False,5
12/05/2020 17:24:53,59.82863,0.9155273,0.0078125,-0.4296875,0.9120687,0.006713867,-0.4315999,0.9197074,0.01690331,-0.4086214,0.007638693,0.01018945,0.02297851,0.04080665,0.05048994,False,False,5
12/05/2020 17:24:53,59.82863,0.9116211,0.002441406,-0.4394531,0.9115804,0.006347656,-0.432251,0.9197049,0.01689891,-0.4086308,0.008124471,0.01055125,0.02362013,0.04229585,0.05048494,False,False,5
12/05/2020 17:24:53,59.83211,0.9077148,0.001953125,-0.4375,0.9106038,0.005777995,-0.43278,0.9197012,0.01689435,-0.4086396,0.009097397,0.01111636,0.02414033,0.04435408,0.05047994,False,False,5
12/05/2020 17:24:53,59.83211,0.9160156,0.002929688,-0.4370117,0.9113362,0.005126953,-0.4337565,0.9197001,0.0168901,-0.4086483,0.008363843,0.01176315,0.02510825,0.04523524,0.05047494,False,False,5
12/05/2020 17:24:53,29.90727,0.9179688,0.004882813,-0.4301758,0.9123535,0.005249023,-0.4335531,0.9196995,0.01688644,-0.4086548,0.007346034,0.01163742,0.02489823,0.04388168,0.05046994,False,False,5
12/05/2020 17:24:53,29.90727,0.9179688,0.004882813,-0.4301758,0.9128825,0.005249023,-0.4331055,0.9196991,0.01688279,-0.4086614,0.006816566,0.01163376,0.0244441,0.04289443,0.05046494,False,False,5
12/05/2020 17:24:53,59.8264,0.909668,0.004394531,-0.4326172,0.9128011,0.005208333,-0.4327393,0.919696,0.01687899,-0.4086687,0.006894886,0.01167065,0.02407059,0.04263613,0.05045994,False,False,5
12/05/2020 17:24:53,59.8264,0.9091797,0.008789063,-0.4326172,0.912679,0.005533854,-0.432373,0.9196928,0.01687653,-0.408676,0.007013798,0.01134267,0.02369708,0.04205355,0.05045494,False,False,5
12/05/2020 17:24:53,59.85464,0.9091797,0.008789063,-0.4326172,0.9128418,0.006103516,-0.4318848,0.9196896,0.01687407,-0.4086832,0.006847799,0.01077055,0.02320153,0.04081988,0.05044994,False,False,5
12/05/2020 17:24:53,59.85464,0.9082031,0.005371094,-0.4384766,0.9125977,0.005818685,-0.43278,0.9196861,0.01687057,-0.4086923,0.007088423,0.01105188,0.02408767,0.04222798,0.05044494,False,False,5
12/05/2020 17:24:53,59.0685,0.9091797,0.008789063,-0.4355469,0.9123942,0.005900065,-0.4332275,0.9196829,0.01686811,-0.4087005,0.007288694,0.01096805,0.02452707,0.04278382,0.05043994,False,False,5
12/05/2020 17:24:53,59.0685,0.9121094,0.001464844,-0.4375,0.912028,0.005208333,-0.4344482,0.9196806,0.01686343,-0.4087092,0.007652581,0.0116551,0.02573904,0.04504672,0.05043494,False,False,5
12/05/2020 17:24:53,59.83042,0.9106445,0.006347656,-0.4257813,0.9116211,0.005086263,-0.4341227,0.9196779,0.01686024,-0.4087144,0.00805676,0.01177398,0.02540836,0.04523909,0.05042994,False,False,5
12/05/2020 17:24:53,59.83042,0.9091797,0.0009765625,-0.4335938,0.9114177,0.004964193,-0.4336345,0.9196747,0.01685541,-0.408722,0.008257031,0.01189122,0.02491251,0.04506076,0.05042494,False,False,5
12/05/2020 17:24:53,59.83414,0.9091797,0.006347656,-0.4331055,0.9115397,0.005330404,-0.4332682,0.9196715,0.01685223,-0.4087293,0.008131742,0.01152182,0.0245389,0.04419247,0.05041995,False,False,5
12/05/2020 17:24:53,59.83414,0.9135742,0.005371094,-0.4355469,0.9113362,0.005533854,-0.4331462,0.9196696,0.01684874,-0.4087375,0.008333385,0.01131489,0.0244087,0.04405697,0.05041495,False,False,5
12/05/2020 17:24:53,59.8341,0.9130859,0.01025391,-0.434082,0.9109294,0.005981445,-0.4334717,0.9196677,0.01684674,-0.4087452,0.008738279,0.0108653,0.02472651,0.04433008,0.05040995,False,False,5
12/05/2020 17:24:53,59.8341,0.9130859,0.01025391,-0.434082,0.9105225,0.006429037,-0.4337972,0.9196656,0.01684474,-0.4087529,0.009143174,0.0104157,0.02504435,0.04460323,0.05040495,False,False,5
12/05/2020 17:24:53,59.84061,0.9101563,0.006835938,-0.4321289,0.9105632,0.006632487,-0.4337565,0.9196628,0.01684171,-0.40876,0.009099603,0.01020922,0.02499655,0.04430537,0.05039995,False,False,5
12/05/2020 17:24:53,59.84061,0.9091797,0.001953125,-0.4404297,0.9105632,0.006062826,-0.4344076,0.9196596,0.01683719,-0.4087695,0.009096444,0.01077437,0.02563801,0.04550882,0.05039495,False,False,5
12/05/2020 17:24:53,59.82706,0.9165039,-0.002929688,-0.4360352,0.9111735,0.005086263,-0.4346924,0.9196586,0.0168312,-0.4087778,0.008485079,0.01174494,0.02591458,0.0461446,0.05038995,False,False,5
12/05/2020 17:24:53,59.82706,0.9082031,0.00390625,-0.4311524,0.9111735,0.004964193,-0.434082,0.9196551,0.01682729,-0.4087846,0.008481622,0.01186309,0.02529743,0.04564215,0.05038495,False,False,5
12/05/2020 17:24:53,29.92119,0.9082031,0.00390625,-0.4311524,0.9110921,0.004557292,-0.4337158,0.9196517,0.01682337,-0.4087914,0.008559585,0.01226608,0.02492446,0.04575013,0.05037995,False,False,5
12/05/2020 17:24:53,29.92119,0.9082031,0.01269531,-0.4345703,0.9107666,0.005493164,-0.4334717,0.9196482,0.01682212,-0.4087992,0.008881629,0.01132896,0.02467251,0.04488309,0.05037495,False,False,5
12/05/2020 17:24:53,59.85548,0.9121094,0.004882813,-0.4291992,0.9108887,0.005371094,-0.4337565,0.919646,0.01681851,-0.4088053,0.008757293,0.01144742,0.02495119,0.0451559,0.05036995,False,False,5
12/05/2020 17:24:53,59.85548,0.9091797,0.006347656,-0.4321289,0.9108887,0.005818685,-0.4336345,0.9196428,0.01681534,-0.4088124,0.008754134,0.01099666,0.02482206,0.04457285,0.05036495,False,False,5
12/05/2020 17:24:53,59.84618,0.9165039,0.005371094,-0.434082,0.911499,0.005737305,-0.4337158,0.9196419,0.01681188,-0.40882,0.008142829,0.01107458,0.02489579,0.04411319,0.05035995,False,False,5
12/05/2020 17:24:53,59.84618,0.9121094,0.005859375,-0.4345703,0.911377,0.005777995,-0.4336345,0.9196395,0.01680857,-0.4088278,0.008262575,0.01103058,0.02480662,0.04409977,0.05035495,False,False,5
12/05/2020 17:24:53,59.15664,0.9052734,0.00390625,-0.4350586,0.9107259,0.005249023,-0.4337158,0.9196352,0.01680467,-0.4088358,0.008909345,0.01155565,0.02488005,0.04534504,0.05034995,False,False,5
12/05/2020 17:24:53,59.15664,0.9150391,0.002441406,-0.428711,0.9108887,0.004597982,-0.4332682,0.9196338,0.01680033,-0.4088418,0.008745134,0.01220234,0.02442649,0.04537397,0.05034496,False,False,5
12/05/2020 17:24:53,29.91712,0.9125977,0.0004882813,-0.434082,0.9110921,0.00406901,-0.433431,0.9196317,0.0167954,-0.4088494,0.008539617,0.01272639,0.02458161,0.04584762,0.05033996,False,False,5
12/05/2020 17:24:53,29.91712,0.9052734,0.0004882813,-0.4370117,0.9107666,0.00394694,-0.4331462,0.9196274,0.01679047,-0.4088579,0.008860767,0.01284353,0.02428827,0.04599257,0.05033496,False,False,5
12/05/2020 17:24:53,60.46835,0.9121094,0.0004882813,-0.4306641,0.9104004,0.004231771,-0.4326986,0.9196251,0.01678555,-0.4088645,0.009224713,0.01255378,0.02383408,0.04561257,0.05032996,False,False,5
12/05/2020 17:24:54,60.46835,0.9082031,-0.0009765625,-0.4355469,0.9104004,0.00382487,-0.4330648,0.9196216,0.01678019,-0.4088725,0.009221256,0.01295532,0.02419224,0.04636882,0.05032496,False,False,5
12/05/2020 17:24:54,59.94115,0.9077148,0.0004882813,-0.4360352,0.9103597,0.003540039,-0.4334717,0.9196181,0.01677527,-0.4088807,0.009258389,0.01323524,0.02459094,0.04708456,0.05031996,False,False,5
12/05/2020 17:24:54,59.94115,0.9077148,0.0004882813,-0.4360352,0.910319,0.002522786,-0.4335938,0.9196144,0.01677036,-0.4088889,0.009295404,0.01424758,0.02470481,0.0482478,0.05031496,False,False,5
12/05/2020 17:24:54,59.96074,0.9091797,0.006347656,-0.4262696,0.9100749,0.002644857,-0.4333496,0.9196113,0.01676722,-0.4088942,0.009536445,0.01412236,0.02445543,0.04811424,0.05030996,False,False,5
12/05/2020 17:24:54,59.96074,0.9150391,0.01171875,-0.4321289,0.9105632,0.003092448,-0.4333496,0.9196099,0.0167657,-0.4089012,0.009046733,0.01367325,0.02444842,0.04716841,0.05030496,False,False,5
12/05/2020 17:24:54,59.96753,0.9150391,0.01171875,-0.4321289,0.9104411,0.003621419,-0.4331869,0.9196085,0.01676418,-0.4089082,0.009167433,0.01314276,0.0242787,0.04658889,0.05029996,False,False,5
12/05/2020 17:24:54,59.96753,0.9174805,0.006347656,-0.4282227,0.9108887,0.003662109,-0.4326579,0.9196079,0.01676104,-0.408914,0.008719265,0.01309893,0.0237439,0.04556209,0.05029496,False,False,5
12/05/2020 17:24:54,59.93998,0.90625,0.008300781,-0.4335938,0.91097,0.00402832,-0.4325358,0.9196039,0.01675849,-0.4089214,0.008633852,0.01273017,0.02361441,0.04497842,0.05028996,False,False,5
12/05/2020 17:24:54,59.93998,0.9033203,0.004882813,-0.4433594,0.9099935,0.004231771,-0.4337565,0.919599,0.01675491,-0.4089318,0.009605527,0.01252314,0.02482474,0.04695341,0.05028496,False,False,5
12/05/2020 17:24:54,59.93391,0.9038086,0.007324218,-0.4404297,0.909261,0.004801432,-0.4342855,0.9195942,0.01675207,-0.4089413,0.01033318,0.01195064,0.02534422,0.04762805,0.05027996,False,False,5
12/05/2020 17:24:54,59.93391,0.9067383,0.00390625,-0.440918,0.9093831,0.005086263,-0.434611,0.9195904,0.01674821,-0.4089509,0.01020724,0.01166194,0.02566013,0.04752931,0.05027496,False,False,5
12/05/2020 17:24:54,29.50406,0.9072266,0.01220703,-0.4418945,0.9089763,0.006062826,-0.4355469,0.9195867,0.01674684,-0.4089608,0.0106104,0.01068402,0.02658606,0.04788047,0.05026997,False,False,5
12/05/2020 17:24:54,29.50406,0.9057617,0.007324218,-0.4477539,0.9087728,0.006754557,-0.4365641,0.9195825,0.01674401,-0.4089725,0.01080972,0.009989452,0.02759168,0.04839085,0.05026497,False,False,5
12/05/2020 17:24:54,59.9189,0.9057617,0.01123047,-0.4360352,0.90861,0.007649739,-0.4365641,0.9195783,0.01674235,-0.4089806,0.01096827,0.009092611,0.02758354,0.04764442,0.05025997,False,False,5
12/05/2020 17:24:54,59.9189,0.9121094,0.01367188,-0.4389648,0.9089763,0.008748372,-0.4368083,0.9195761,0.01674143,-0.4089896,0.01059985,0.007993056,0.02781865,0.04641156,0.05025497,False,False,5
12/05/2020 17:24:54,59.90133,0.9140625,0.005371094,-0.4365234,0.9093831,0.008666992,-0.4376628,0.9195744,0.01673801,-0.4089979,0.01019132,0.008071018,0.02866486,0.0469272,0.05024997,False,False,5
12/05/2020 17:24:54,59.90133,0.9121094,0.002441406,-0.4331055,0.909139,0.00789388,-0.4377441,0.9195722,0.01673372,-0.4090051,0.0104332,0.008839837,0.02873901,0.04801204,0.05024497,False,False,5
12/05/2020 17:24:54,59.91239,0.9077148,0.0009765625,-0.4331055,0.9085286,0.006998698,-0.4378255,0.9195686,0.01672898,-0.4090124,0.01103997,0.009730287,0.02881315,0.04958341,0.05023997,False,False,5
12/05/2020 17:24:54,59.91239,0.9072266,0.002929688,-0.4316406,0.9076741,0.006713867,-0.4381104,0.9195649,0.01672484,-0.4090192,0.01189077,0.01001097,0.02909118,0.05099292,0.05023497,True,True,6
12/05/2020 17:24:54,58.95593,0.9111328,0.006347656,-0.4335938,0.9080811,0.006551106,-0.4381104,0.9195624,0.01672173,-0.4090266,0.01148134,0.01017062,0.02908379,0.05073575,0.05023997,True,False,6
12/05/2020 17:24:54,58.95593,0.9101563,0.01074219,-0.4399414,0.9086507,0.007039388,-0.4378255,0.9195595,0.01671993,-0.4090358,0.01090884,0.009680546,0.0287897,0.04937909,0.05024497,False,False,6
12/05/2020 17:24:54,59.95185,0.9116211,0.005859375,-0.4379883,0.9093018,0.006917318,-0.4376221,0.9195572,0.01671668,-0.4090445,0.01025546,0.009799358,0.02857757,0.04863238,0.05023997,False,False,6
12/05/2020 17:24:54,59.95185,0.9116211,0.005859375,-0.4379883,0.9097087,0.007080078,-0.4373779,0.9195548,0.01671342,-0.4090532,0.009846151,0.009633342,0.02832475,0.04780424,0.05023497,False,False,6
12/05/2020 17:24:54,59.93245,0.9116211,0.006347656,-0.4335938,0.9100749,0.006591797,-0.4366862,0.9195524,0.01671031,-0.4090605,0.009477556,0.01011852,0.02762565,0.04722172,0.05022997,False,False,6
12/05/2020 17:24:54,59.93245,0.9106445,0.003417969,-0.4370117,0.9104818,0.006266276,-0.435791,0.9195498,0.01670633,-0.4090689,0.009068012,0.01044006,0.0267221,0.04623017,0.05022497,False,False,6
12/05/2020 17:24:54,59.64204,0.9101563,0.002441406,-0.4360352,0.910848,0.005533854,-0.435791,0.919547,0.01670206,-0.409077,0.008699,0.0111682,0.02671403,0.04658123,0.05021997,False,False,6
12/05/2020 17:24:54,59.64204,0.9101563,0.002441406,-0.4360352,0.9106852,0.004597982,-0.4355469,0.9195442,0.01669778,-0.4090851,0.008858919,0.0120998,0.02646181,0.04742053,0.05021497,False,False,6
12/05/2020 17:24:54,59.64309,0.9125977,0.006347656,-0.4418945,0.9105632,0.004679362,-0.4359945,0.9195421,0.01669469,-0.4090949,0.008978903,0.01201533,0.02689958,0.04789381,0.05020997,False,False,6
12/05/2020 17:24:54,59.64309,0.9072266,0.006835938,-0.4404297,0.9101563,0.005045573,-0.4366048,0.9195384,0.01669174,-0.4091043,0.009382129,0.01164616,0.02750054,0.04852883,0.05020497,False,False,6
12/05/2020 17:24:54,59.63902,0.9106445,0.008789063,-0.4404297,0.9104004,0.005696615,-0.4372152,0.9195357,0.01668937,-0.4091136,0.009135306,0.01099276,0.02810153,0.0482296,0.05019997,False,False,6
12/05/2020 17:24:54,59.63902,0.9086914,0.008300781,-0.4316406,0.9105225,0.006144206,-0.4372152,0.9195325,0.01668686,-0.4091204,0.009010017,0.01054266,0.0280948,0.04764747,0.05019497,False,False,6
12/05/2020 17:24:54,59.63938,0.9101563,0.008300781,-0.4414063,0.9104411,0.006306966,-0.4378662,0.9195297,0.01668435,-0.40913,0.009088576,0.01037739,0.02873617,0.04820213,0.05018998,False,False,6
12/05/2020 17:24:54,59.63938,0.9072266,0.006347656,-0.4404297,0.910197,0.005940755,-0.4379069,0.919526,0.01668126,-0.4091394,0.009329021,0.01074051,0.0287675,0.04883702,0.05018498,False,False,6
12/05/2020 17:24:54,30.5717,0.9116211,0.006835938,-0.434082,0.910197,0.006022135,-0.4375814,0.9195236,0.01667832,-0.4091468,0.009326637,0.01065619,0.02843454,0.04841737,0.05017998,False,False,6
12/05/2020 17:24:54,30.5717,0.909668,0.008789063,-0.4360352,0.9100342,0.006266276,-0.4374186,0.9195207,0.01667596,-0.4091549,0.009486496,0.01040969,0.02826372,0.0481599,0.05017498,False,False,6
